respondent_id,resp_gender,region,resp_age,education,polid_numeric,party_preference,prez_vote,alt_dv_realestate,alt_dv_foreign_policy,alt_dv_nuclear_policy,alt_dv_labor_policy,alt_dv_social_policy,manipulation_check1,age_attribute,origin,gender_attribute,career,scandal,labor_policy,housing_policy,social_policy,foreign_policy,nuclear_policy,question_profile,chosen,open_text_reason
R_4qKRhAejrA8z1KN,Male,Yeongnam,72,University,6,People Power Party,Yoon Suk-yeol,Reduced real estate tax burden,Pursue diplomacy based on national interest,Independent nuclear armament,Flexible work hours,Prioritize social harmony,Conservative,40,Seoul,Male,Diplomat,Bribery allegations,Flexibility in working hours,Expansion of public housing,Prioritize social harmony,Diplomacy centered on national interests,Deploy tactical nukes and US sharing,4.2,1,
R_4qKRhAejrA8z1KN,Male,Yeongnam,72,University,6,People Power Party,Yoon Suk-yeol,Reduced real estate tax burden,Pursue diplomacy based on national interest,Independent nuclear armament,Flexible work hours,Prioritize social harmony,Conservative,40,Seoul,Male,Diplomat,Ancestors pro-Japanese,Implement 4.5-day workweek,Ease real estate tax burden,Prioritize social harmony,Emphasize US-South Korea alliance,No deployment of nuclear weapons,5.1,1,
R_4qKRhAejrA8z1KN,Male,Yeongnam,72,University,6,People Power Party,Yoon Suk-yeol,Reduced real estate tax burden,Pursue diplomacy based on national interest,Independent nuclear armament,Flexible work hours,Prioritize social harmony,Conservative,55,Seoul,Male,Businessperson,Son's military service,National job guarantee,Ease real estate tax burden,Oppose anti-discrimination law,Emphasize US-South Korea alliance,No deployment of nuclear weapons,5.2,0,
R_4qKRhAejrA8z1KN,Male,Yeongnam,72,University,6,People Power Party,Yoon Suk-yeol,Reduced real estate tax burden,Pursue diplomacy based on national interest,Independent nuclear armament,Flexible work hours,Prioritize social harmony,Conservative,70,Busan,Female,Businessperson,Ancestors pro-Japanese,Implement 4.5-day workweek,Overhaul real estate policy,Expedited enactment of anti-discrimination law,Economic cooperation with North Korea,National interests reflected,6.1,0,
R_4qKRhAejrA8z1KN,Male,Yeongnam,72,University,6,People Power Party,Yoon Suk-yeol,Reduced real estate tax burden,Pursue diplomacy based on national interest,Independent nuclear armament,Flexible work hours,Prioritize social harmony,Conservative,55,Gwangju,Male,Civil Rights Activist,Ancestors pro-Japanese,National job guarantee,Increase real estate taxes,Oppose anti-discrimination law,Balanced diplomacy between US and China,Pursue independent nuclear armament,6.2,1,북한과 경협 추진 반대
R_4qKRhAejrA8z1KN,Male,Yeongnam,72,University,6,People Power Party,Yoon Suk-yeol,Reduced real estate tax burden,Pursue diplomacy based on national interest,Independent nuclear armament,Flexible work hours,Prioritize social harmony,Conservative,55,Busan,Male,Civil Rights Activist,Son's military service,Implement 4.5-day workweek,Overhaul real estate policy,Expedited enactment of anti-discrimination law,Balanced diplomacy between US and China,National interests reflected,7.1,0,
R_4qKRhAejrA8z1KN,Male,Yeongnam,72,University,6,People Power Party,Yoon Suk-yeol,Reduced real estate tax burden,Pursue diplomacy based on national interest,Independent nuclear armament,Flexible work hours,Prioritize social harmony,Conservative,40,Busan,Female,Civil Rights Activist,Bribery allegations,Flexibility in working hours,Ease real estate tax burden,Oppose anti-discrimination law,Balanced diplomacy between US and China,National interests reflected,7.2,1,
R_4qKRhAejrA8z1KN,Male,Yeongnam,72,University,6,People Power Party,Yoon Suk-yeol,Reduced real estate tax burden,Pursue diplomacy based on national interest,Independent nuclear armament,Flexible work hours,Prioritize social harmony,Conservative,40,Seoul,Male,Civil Rights Activist,Ancestors pro-Japanese,Flexibility in working hours,Increase real estate taxes,Expedited enactment of anti-discrimination law,Emphasize US-South Korea alliance,Deploy tactical nukes and US sharing,8.1,0,
R_4qKRhAejrA8z1KN,Male,Yeongnam,72,University,6,People Power Party,Yoon Suk-yeol,Reduced real estate tax burden,Pursue diplomacy based on national interest,Independent nuclear armament,Flexible work hours,Prioritize social harmony,Conservative,40,Busan,Female,Businessperson,Son's military service,Harmony in labor-management relations,Expansion of public housing,Social consensus before law,Emphasize US-South Korea alliance,National interests reflected,8.2,1,
R_4qKRhAejrA8z1KN,Male,Yeongnam,72,University,6,People Power Party,Yoon Suk-yeol,Reduced real estate tax burden,Pursue diplomacy based on national interest,Independent nuclear armament,Flexible work hours,Prioritize social harmony,Conservative,40,Busan,Female,Diplomat,Ancestors pro-Japanese,Implement 4.5-day workweek,Overhaul real estate policy,Prioritize social harmony,Emphasize US-South Korea alliance,National interests reflected,9.1,0,
R_4qKRhAejrA8z1KN,Male,Yeongnam,72,University,6,People Power Party,Yoon Suk-yeol,Reduced real estate tax burden,Pursue diplomacy based on national interest,Independent nuclear armament,Flexible work hours,Prioritize social harmony,Conservative,40,Seoul,Female,Businessperson,Son's military service,Implement 4.5-day workweek,Expansion of public housing,Social consensus before law,Balanced diplomacy between US and China,Deploy tactical nukes and US sharing,9.2,1,
R_4qKRhAejrA8z1KN,Male,Yeongnam,72,University,6,People Power Party,Yoon Suk-yeol,Reduced real estate tax burden,Pursue diplomacy based on national interest,Independent nuclear armament,Flexible work hours,Prioritize social harmony,Conservative,40,Seoul,Female,Civil Rights Activist,None,Implement 4.5-day workweek,Overhaul real estate policy,Expedited enactment of anti-discrimination law,Diplomacy centered on national interests,No deployment of nuclear weapons,10.1,0,
R_4qKRhAejrA8z1KN,Male,Yeongnam,72,University,6,People Power Party,Yoon Suk-yeol,Reduced real estate tax burden,Pursue diplomacy based on national interest,Independent nuclear armament,Flexible work hours,Prioritize social harmony,Conservative,70,Gwangju,Male,Businessperson,None,National job guarantee,Expansion of public housing,Oppose anti-discrimination law,Balanced diplomacy between US and China,No deployment of nuclear weapons,10.2,1,
R_4qL2vN36UuTkQb0,Female,Capital Area,57,High school,5,Other,Lee Jae-myung,Major expansion of public housing,Emphasize ROK-US alliance,US tactical nukes and nuclear sharing if needed,Implement universal job guarantee,Prioritize social harmony,Other,55,Seoul,Male,Prosecutor,Bribery allegations,Flexibility in working hours,Overhaul real estate policy,Oppose anti-discrimination law,Balanced diplomacy between US and China,National interests reflected,1.1,0,
R_4qL2vN36UuTkQb0,Female,Capital Area,57,High school,5,Other,Lee Jae-myung,Major expansion of public housing,Emphasize ROK-US alliance,US tactical nukes and nuclear sharing if needed,Implement universal job guarantee,Prioritize social harmony,Other,40,Busan,Female,Prosecutor,None,National job guarantee,Ease real estate tax burden,Expedited enactment of anti-discrimination law,Diplomacy centered on national interests,Deploy tactical nukes and US sharing,1.2,1,
R_4qL2vN36UuTkQb0,Female,Capital Area,57,High school,5,Other,Lee Jae-myung,Major expansion of public housing,Emphasize ROK-US alliance,US tactical nukes and nuclear sharing if needed,Implement universal job guarantee,Prioritize social harmony,Other,40,Seoul,Male,Civil Rights Activist,Bribery allegations,Harmony in labor-management relations,Overhaul real estate policy,Social consensus before law,Economic cooperation with North Korea,Pursue independent nuclear armament,2.1,0,
R_4qL2vN36UuTkQb0,Female,Capital Area,57,High school,5,Other,Lee Jae-myung,Major expansion of public housing,Emphasize ROK-US alliance,US tactical nukes and nuclear sharing if needed,Implement universal job guarantee,Prioritize social harmony,Other,40,Gwangju,Female,Civil Rights Activist,Ancestors pro-Japanese,National job guarantee,Expansion of public housing,Social consensus before law,Diplomacy centered on national interests,No deployment of nuclear weapons,2.2,1,
R_4qL2vN36UuTkQb0,Female,Capital Area,57,High school,5,Other,Lee Jae-myung,Major expansion of public housing,Emphasize ROK-US alliance,US tactical nukes and nuclear sharing if needed,Implement universal job guarantee,Prioritize social harmony,Other,70,Seoul,Female,Diplomat,Son's military service,Flexibility in working hours,Overhaul real estate policy,Oppose anti-discrimination law,Balanced diplomacy between US and China,Deploy tactical nukes and US sharing,3.1,1,
R_4qL2vN36UuTkQb0,Female,Capital Area,57,High school,5,Other,Lee Jae-myung,Major expansion of public housing,Emphasize ROK-US alliance,US tactical nukes and nuclear sharing if needed,Implement universal job guarantee,Prioritize social harmony,Other,70,Gwangju,Male,Civil Rights Activist,Son's military service,Flexibility in working hours,Expansion of public housing,Expedited enactment of anti-discrimination law,Diplomacy centered on national interests,National interests reflected,3.2,0,
R_4qL2vN36UuTkQb0,Female,Capital Area,57,High school,5,Other,Lee Jae-myung,Major expansion of public housing,Emphasize ROK-US alliance,US tactical nukes and nuclear sharing if needed,Implement universal job guarantee,Prioritize social harmony,Other,55,Seoul,Female,Civil Rights Activist,Ancestors pro-Japanese,Harmony in labor-management relations,Increase real estate taxes,Expedited enactment of anti-discrimination law,Diplomacy centered on national interests,National interests reflected,4.1,1,
R_4qL2vN36UuTkQb0,Female,Capital Area,57,High school,5,Other,Lee Jae-myung,Major expansion of public housing,Emphasize ROK-US alliance,US tactical nukes and nuclear sharing if needed,Implement universal job guarantee,Prioritize social harmony,Other,70,Busan,Male,Diplomat,None,Implement 4.5-day workweek,Ease real estate tax burden,Social consensus before law,Balanced diplomacy between US and China,No deployment of nuclear weapons,4.2,0,
R_4qL2vN36UuTkQb0,Female,Capital Area,57,High school,5,Other,Lee Jae-myung,Major expansion of public housing,Emphasize ROK-US alliance,US tactical nukes and nuclear sharing if needed,Implement universal job guarantee,Prioritize social harmony,Other,40,Gwangju,Female,Businessperson,Ancestors pro-Japanese,National job guarantee,Expansion of public housing,Expedited enactment of anti-discrimination law,Emphasize US-South Korea alliance,Pursue independent nuclear armament,5.1,1,
R_4qL2vN36UuTkQb0,Female,Capital Area,57,High school,5,Other,Lee Jae-myung,Major expansion of public housing,Emphasize ROK-US alliance,US tactical nukes and nuclear sharing if needed,Implement universal job guarantee,Prioritize social harmony,Other,40,Gwangju,Female,Civil Rights Activist,Son's military service,Implement 4.5-day workweek,Ease real estate tax burden,Expedited enactment of anti-discrimination law,Diplomacy centered on national interests,Pursue independent nuclear armament,5.2,0,
R_4qL2vN36UuTkQb0,Female,Capital Area,57,High school,5,Other,Lee Jae-myung,Major expansion of public housing,Emphasize ROK-US alliance,US tactical nukes and nuclear sharing if needed,Implement universal job guarantee,Prioritize social harmony,Other,70,Seoul,Female,Civil Rights Activist,Son's military service,Implement 4.5-day workweek,Overhaul real estate policy,Social consensus before law,Balanced diplomacy between US and China,Pursue independent nuclear armament,6.1,0,
R_4qL2vN36UuTkQb0,Female,Capital Area,57,High school,5,Other,Lee Jae-myung,Major expansion of public housing,Emphasize ROK-US alliance,US tactical nukes and nuclear sharing if needed,Implement universal job guarantee,Prioritize social harmony,Other,55,Busan,Male,Businessperson,Ancestors pro-Japanese,National job guarantee,Increase real estate taxes,Prioritize social harmony,Emphasize US-South Korea alliance,Pursue independent nuclear armament,6.2,1,전국민 일자리 보장
R_4qL2vN36UuTkQb0,Female,Capital Area,57,High school,5,Other,Lee Jae-myung,Major expansion of public housing,Emphasize ROK-US alliance,US tactical nukes and nuclear sharing if needed,Implement universal job guarantee,Prioritize social harmony,Other,40,Busan,Female,Civil Rights Activist,Son's military service,Flexibility in working hours,Increase real estate taxes,Social consensus before law,Diplomacy centered on national interests,Deploy tactical nukes and US sharing,7.1,1,
R_4qL2vN36UuTkQb0,Female,Capital Area,57,High school,5,Other,Lee Jae-myung,Major expansion of public housing,Emphasize ROK-US alliance,US tactical nukes and nuclear sharing if needed,Implement universal job guarantee,Prioritize social harmony,Other,70,Gwangju,Male,Prosecutor,Ancestors pro-Japanese,Implement 4.5-day workweek,Ease real estate tax burden,Oppose anti-discrimination law,Economic cooperation with North Korea,Pursue independent nuclear armament,7.2,0,
R_4qL2vN36UuTkQb0,Female,Capital Area,57,High school,5,Other,Lee Jae-myung,Major expansion of public housing,Emphasize ROK-US alliance,US tactical nukes and nuclear sharing if needed,Implement universal job guarantee,Prioritize social harmony,Other,70,Seoul,Female,Prosecutor,Bribery allegations,National job guarantee,Overhaul real estate policy,Prioritize social harmony,Emphasize US-South Korea alliance,National interests reflected,8.1,1,
